time_s,Thumb
15.2850,-1.00000
15.3010,-1.00000
15.3170,-1.00000
15.3340,-1.00000
15.3500,-1.00000
15.3670,-1.00000
15.3850,-1.00000
15.4010,-1.00000
15.4180,-1.00000
15.4360,-1.00000
15.4520,-1.00000
15.4680,-1.00000
15.4840,-1.00000
15.5010,-1.00000
15.5180,-1.00000
15.5350,-1.00000
15.5520,-1.00000
15.5700,-1.00000
15.5870,-1.00000
15.6050,-1.00000
15.6220,-1.00000
15.6390,-1.00000
15.6560,-1.00000
15.6730,-1.00000
15.6890,-1.00000
15.7060,-1.00000
15.7230,-1.00000
15.7400,-1.00000
15.7570,-1.00000
15.7730,-1.00000
15.7900,-1.00000
15.8070,-1.00000
15.8240,-1.00000
15.8410,-1.00000
15.8580,-1.00000
15.8750,-1.00000
15.8920,-1.00000
15.9090,-1.00000
15.9260,-1.00000
15.9430,-1.00000
15.9600,-1.00000
15.9770,-1.00000
15.9930,-1.00000
16.0110,-1.00000
16.0280,-1.00000
16.0450,-1.00000
16.0620,-1.00000
16.0790,-1.00000
16.0950,-1.00000
16.1120,-1.00000
16.1290,-1.00000
16.1460,-1.00000
16.1630,-1.00000
16.1800,-1.00000
16.1980,-1.00000
16.2150,-1.00000
16.2330,-1.00000
16.2500,-1.00000
16.2670,-1.00000
16.2840,-1.00000
16.3000,-1.00000
16.3170,-1.00000
16.3340,-1.00000
16.3500,-1.00000
16.3670,-1.00000
16.3830,-1.00000
16.4000,-1.00000
16.4170,-1.00000
16.4330,-1.00000
16.4500,-1.00000
16.4670,-1.00000
16.4840,-1.00000
16.5010,-1.00000
16.5180,-1.00000
16.5350,-1.00000
16.5510,-1.00000
16.5680,-1.00000
16.5840,-1.00000
16.6010,-1.00000
16.6170,-1.00000
16.6340,-1.00000
16.6510,-1.00000
16.6680,-1.00000
16.6850,-1.00000
16.7010,-1.00000
16.7180,-1.00000
16.7350,-1.00000
16.7520,-1.00000
16.7690,-1.00000
16.7860,-1.00000
16.8030,-1.00000
16.8200,-1.00000
16.8360,-1.00000
16.8520,-1.00000
16.8680,-1.00000
16.8850,-1.00000
16.9010,-1.00000
16.9180,-1.00000
16.9350,-1.00000
16.9510,-1.00000
16.9670,-1.00000
16.9840,-1.00000
17.0010,-1.00000
17.0180,-1.00000
17.0340,-1.00000
17.0510,-1.00000
17.0680,-1.00000
17.0850,-1.00000
17.1020,-1.00000
17.1190,-1.00000
17.1350,-1.00000
17.1520,-1.00000
17.1680,-1.00000
17.1840,-1.00000
17.2010,-1.00000
17.2180,-1.00000
17.2350,-1.00000
17.2510,-1.00000
17.2670,-1.00000
17.2840,-1.00000
17.3010,-1.00000
17.3180,-1.00000
17.3350,-1.00000
17.3510,-1.00000
17.3680,-1.00000
17.3850,-1.00000
17.4020,-1.00000
17.4190,-1.00000
17.4350,-1.00000
17.4520,-1.00000
17.4700,-1.00000
17.4870,-1.00000
17.5030,-1.00000
17.5200,-1.00000
17.5360,-1.00000
17.5520,-1.00000
17.5680,-1.00000
17.5850,-1.00000
17.6020,-1.00000
17.6190,-1.00000
17.6350,-1.00000
17.6510,-1.00000
17.6680,-1.00000
17.6850,-1.00000
17.7030,-1.00000
17.7190,-1.00000
17.7350,-1.00000
17.7520,-1.00000
17.7690,-1.00000
17.7860,-1.00000
17.8040,-1.00000
17.8210,-1.00000
17.8370,-1.00000
17.8540,-1.00000
17.8700,-1.00000
17.8870,-1.00000
17.9040,-1.00000
17.9200,-1.00000
17.9370,-1.00000
17.9530,-1.00000
17.9700,-1.00000
17.9870,-1.00000
18.0040,-1.00000
18.0210,-1.00000
18.0370,-1.00000
18.0540,-1.00000
18.0700,-1.00000
18.0870,-1.00000
18.1030,-1.00000
18.1200,-1.00000
18.1370,-1.00000
18.1540,-1.00000
18.1710,-1.00000
18.1880,-1.00000
18.2040,-1.00000
18.2200,-1.00000
18.2360,-1.00000
18.2520,-1.00000
18.2680,-1.00000
18.2850,-1.00000
18.3020,-1.00000
18.3190,-1.00000
18.3350,-1.00000
18.3510,-1.00000
18.3670,-1.00000
18.3840,-1.00000
18.4000,-1.00000
18.4170,-1.00000
18.4350,-1.00000
18.4510,-1.00000
18.4670,-1.00000
18.4830,-1.00000
18.4990,-1.00000
18.5160,-1.00000
18.5340,-1.00000
18.5500,-1.00000
18.5670,-1.00000
18.5850,-1.00000
18.6020,-1.00000
18.6190,-1.00000
18.6370,-1.00000
18.6540,-1.00000
18.6720,-1.00000
18.6880,-1.00000
18.7040,-1.00000
18.7210,-1.00000
18.7370,-1.00000
18.7540,-1.00000
18.7700,-1.00000
18.7860,-1.00000
18.8030,-1.00000
18.8190,-1.00000
18.8360,-1.00000
18.8530,-1.00000
18.8700,-1.00000
18.8860,-1.00000
18.9030,-1.00000
18.9190,-1.00000
18.9370,-1.00000
18.9530,-1.00000
18.9700,-1.00000
18.9870,-1.00000
19.0030,-1.00000
19.0200,-1.00000
19.0370,-1.00000
19.0540,-1.00000
19.0710,-1.00000
19.0890,-1.00000
19.1060,-1.00000
19.1240,-1.00000
19.1400,-1.00000
19.1570,-1.00000
19.1740,-1.00000
19.1910,-1.00000
19.2090,-1.00000
19.2260,-1.00000
19.2420,-1.00000
19.2590,-1.00000
19.2750,-1.00000
19.2910,-1.00000
19.3070,-1.00000
19.3230,-1.00000
19.3390,-1.00000
19.3560,-1.00000
19.3730,-1.00000
19.3900,-1.00000
19.4070,-1.00000
19.4240,-1.00000
19.4400,-1.00000
19.4570,-1.00000
19.4730,-1.00000
19.4900,-1.00000
19.5070,-1.00000
19.5230,-1.00000
19.5400,-1.00000
19.5570,-1.00000
19.5730,-1.00000
19.5900,-1.00000
19.6070,-1.00000
19.6230,-1.00000
19.6400,-1.00000
19.6570,-1.00000
19.6730,-1.00000
19.6900,-1.00000
19.7060,-1.00000
19.7220,-1.00000
19.7380,-1.00000
19.7550,-1.00000
19.7710,-1.00000
19.7870,-1.00000
19.8030,-1.00000
19.8210,-1.00000
19.8380,-1.00000
19.8540,-1.00000
19.8700,-1.00000
19.8870,-1.00000
19.9040,-1.00000
19.9200,-1.00000
19.9370,-1.00000
19.9530,-1.00000
19.9700,-1.00000
19.9860,-1.00000
20.0030,-1.00000
20.0200,-1.00000
20.0360,-1.00000
20.0520,-1.00000
20.0690,-1.00000
20.0860,-1.00000
20.1030,-1.00000
20.1210,-1.00000
20.1370,-1.00000
20.1530,-1.00000
20.1690,-1.00000
20.1860,-1.00000
20.2030,-1.00000
20.2190,-1.00000
20.2350,-1.00000
20.2510,-1.00000
20.2670,-1.00000
20.2840,-1.00000
20.3000,-1.00000
20.3170,-1.00000
20.3340,-1.00000
20.3500,-1.00000
20.3660,-1.00000
20.3820,-1.00000
20.3990,-1.00000
20.4160,-1.00000
20.4330,-1.00000
20.4500,-1.00000
20.4670,-1.00000
20.4830,-1.00000
20.5000,-1.00000
20.5170,-1.00000
20.5330,-1.00000
20.5500,-1.00000
20.5660,-1.00000
20.5830,-1.00000
20.5990,-1.00000
20.6160,-1.00000
20.6320,-1.00000
20.6490,-1.00000
20.6650,-1.00000
20.6820,-1.00000
20.6990,-1.00000
20.7150,-1.00000
20.7310,-1.00000
20.7480,-1.00000
20.7650,-1.00000
20.7810,-1.00000
20.7980,-1.00000
20.8140,-1.00000
20.8320,-1.00000
20.8490,-1.00000
20.8650,-1.00000
20.8820,-1.00000
20.8990,-1.00000
20.9160,-1.00000
20.9330,-1.00000
20.9500,-1.00000
20.9660,-1.00000
20.9820,-1.00000
20.9980,-1.00000
21.0150,-1.00000
21.0320,-1.00000
21.0490,-1.00000
21.0650,-1.00000
21.0820,-1.00000
21.0990,-1.00000
21.1150,-1.00000
21.1320,-1.00000
21.1480,-1.00000
21.1640,-1.00000
21.1810,-1.00000
21.1970,-1.00000
21.2140,-1.00000
21.2300,-1.00000
21.2470,-1.00000
21.2630,-1.00000
21.2800,-1.00000
21.2970,-1.00000
21.3130,-1.00000
21.3290,-1.00000
21.3460,-1.00000
21.3630,-1.00000
21.3790,-1.00000
21.3960,-1.00000
21.4120,-1.00000
21.4290,-1.00000
21.4470,-1.00000
21.4640,-1.00000
21.4810,-1.00000
21.4970,-1.00000
21.5140,-1.00000
21.5310,-1.00000
21.5480,-1.00000
21.5640,-1.00000
21.5800,-1.00000
21.5970,-1.00000
21.6140,-1.00000
21.6300,-1.00000
21.6460,-1.00000
21.6630,-1.00000
21.6800,-1.00000
21.6970,-1.00000
21.7130,-1.00000
21.7300,-1.00000
21.7460,-1.00000
21.7630,-1.00000
21.7800,-1.00000
21.7960,-1.00000
21.8130,-1.00000
21.8290,-1.00000
21.8450,-1.00000
21.8620,-1.00000
21.8800,-1.00000
21.8970,-1.00000
21.9150,-1.00000
21.9320,-1.00000
21.9490,-1.00000
21.9660,-1.00000
21.9820,-1.00000
21.9990,-1.00000
22.0160,-1.00000
22.0330,-1.00000
22.0500,-1.00000
22.0680,-1.00000
22.0840,-1.00000
22.1000,-1.00000
22.1170,-1.00000
22.1330,-1.00000
22.1500,-1.00000
22.1670,-1.00000
22.1840,-1.00000
22.2010,-1.00000
22.2170,-1.00000
22.2340,-1.00000
22.2510,-1.00000
22.2680,-1.00000
22.2850,-1.00000
22.3010,-1.00000
22.3180,-1.00000
22.3340,-1.00000
22.3510,-1.00000
22.3680,-1.00000
22.3850,-1.00000
22.4010,-1.00000
22.4170,-1.00000
22.4350,-1.00000
22.4520,-1.00000
22.4680,-1.00000
22.4850,-1.00000
22.5020,-1.00000
22.5190,-1.00000
22.5360,-1.00000
22.5530,-1.00000
22.5690,-1.00000
22.5860,-1.00000
22.6030,-1.00000
22.6190,-1.00000
22.6360,-1.00000
22.6520,-1.00000
22.6690,-1.00000
22.6860,-1.00000
22.7030,-1.00000
22.7200,-1.00000
22.7360,-1.00000
22.7530,-1.00000
22.7690,-1.00000
22.7860,-1.00000
22.8020,-1.00000
22.8190,-1.00000
22.8360,-1.00000
22.8520,-1.00000
22.8690,-1.00000
22.8860,-1.00000
22.9030,-1.00000
22.9200,-1.00000
22.9370,-1.00000
22.9540,-1.00000
22.9700,-1.00000
22.9860,-1.00000
23.0020,-1.00000
23.0190,-1.00000
23.0360,-1.00000
23.0530,-1.00000
23.0700,-1.00000
23.0860,-1.00000
23.1020,-1.00000
23.1190,-1.00000
23.1350,-1.00000
23.1510,-1.00000
23.1680,-1.00000
23.1850,-1.00000
23.2010,-1.00000
23.2180,-1.00000
23.2350,-1.00000
23.2520,-1.00000
23.2690,-1.00000
23.2850,-1.00000
23.3020,-1.00000
23.3180,-1.00000
23.3340,-1.00000
23.3510,-1.00000
23.3670,-1.00000
23.3830,-1.00000
23.3990,-1.00000
23.4170,-1.00000
23.4340,-1.00000
23.4510,-1.00000
23.4680,-1.00000
23.4850,-1.00000
23.5010,-1.00000
23.5180,-1.00000
23.5340,-1.00000
23.5510,-1.00000
23.5670,-1.00000
23.5840,-1.00000
23.6010,-1.00000
23.6180,-1.00000
23.6350,-1.00000
23.6510,-1.00000
23.6680,-1.00000
23.6840,-1.00000
23.7010,-1.00000
23.7180,-1.00000
23.7340,-1.00000
23.7510,-1.00000
23.7670,-1.00000
23.7830,-1.00000
23.8000,-1.00000
23.8170,-1.00000
23.8340,-1.00000
23.8500,-1.00000
23.8670,-1.00000
23.8850,-1.00000
23.9010,-1.00000
23.9180,-1.00000
23.9360,-1.00000
23.9540,-1.00000
23.9710,-1.00000
23.9880,-1.00000
24.0040,-1.00000
24.0200,-1.00000
24.0370,-1.00000
24.0540,-1.00000
24.0710,-1.00000
24.0890,-1.00000
24.1060,-1.00000
24.1230,-1.00000
24.1390,-1.00000
24.1570,-1.00000
24.1730,-1.00000
24.1900,-1.00000
24.2070,-1.00000
24.2240,-1.00000
24.2410,-1.00000
24.2580,-1.00000
24.2750,-1.00000
24.2920,-1.00000
24.3090,-1.00000
24.3260,-1.00000
24.3420,-1.00000
24.3590,-1.00000
24.3770,-1.00000
24.3940,-1.00000
24.4110,-1.00000
24.4270,-1.00000
24.4440,-1.00000
24.4620,-1.00000
24.4780,-1.00000
24.4940,-1.00000
24.5100,-1.00000
24.5260,-1.00000
24.5420,-1.00000
24.5580,-1.00000
24.5740,-1.00000
24.5900,-1.00000
24.6060,-1.00000
24.6230,-1.00000
24.6390,-1.00000
24.6560,-1.00000
24.6730,-1.00000
24.6900,-1.00000
24.7060,-1.00000
24.7230,-1.00000
24.7390,-1.00000
24.7560,-1.00000
24.7730,-1.00000
24.7900,-1.00000
24.8060,-1.00000
24.8230,-1.00000
24.8390,-1.00000
24.8550,-1.00000
24.8720,-1.00000
24.8890,-1.00000
24.9070,-1.00000
24.9240,-1.00000
24.9410,-1.00000
24.9580,-1.00000
24.9740,-1.00000
24.9910,-1.00000
25.0080,-1.00000
25.0250,-1.00000
25.0420,-1.00000
25.0580,-1.00000
25.0740,-1.00000
25.0920,-1.00000
25.1090,-1.00000
25.1270,-1.00000
25.1430,-1.00000
25.1600,-1.00000
25.1770,-1.00000
25.1940,-1.00000
25.2110,-1.00000
25.2280,-1.00000
25.2440,-1.00000
25.2600,-1.00000
25.2770,-1.00000
25.2930,-1.00000
25.3100,-1.00000
25.3260,-1.00000
25.3430,-1.00000
25.3600,-1.00000
25.3760,-1.00000
25.3930,-1.00000
25.4100,-1.00000
25.4260,-1.00000
25.4420,-1.00000
25.4600,-1.00000
25.4770,-1.00000
25.4930,-1.00000
25.5100,-1.00000
25.5260,-1.00000
25.5420,-1.00000
25.5590,-1.00000
25.5750,-1.00000
25.5920,-1.00000
25.6080,-1.00000
25.6250,-1.00000
25.6420,-1.00000
25.6580,-1.00000
25.6740,-1.00000
25.6910,-1.00000
25.7080,-1.00000
25.7240,-1.00000
25.7410,-1.00000
25.7580,-1.00000
25.7750,-1.00000
25.7930,-1.00000
25.8090,-1.00000
25.8260,-1.00000
25.8430,-1.00000
25.8590,-1.00000
25.8750,-1.00000
25.8910,-1.00000
25.9080,-1.00000
25.9240,-1.00000
25.9410,-1.00000
25.9580,-1.00000
25.9750,-1.00000
25.9910,-1.00000
26.0080,-1.00000
26.0250,-1.00000
26.0420,-1.00000
26.0580,-1.00000
26.0760,-1.00000
26.0920,-1.00000
26.1090,-1.00000
26.1260,-1.00000
26.1430,-1.00000
26.1600,-1.00000
26.1760,-1.00000
26.1930,-1.00000
26.2100,-1.00000
26.2270,-1.00000
26.2430,-1.00000
26.2600,-1.00000
26.2770,-1.00000
26.2940,-1.00000
26.3110,-1.00000
26.3280,-1.00000
26.3450,-1.00000
26.3610,-1.00000
26.3780,-1.00000
26.3960,-1.00000
26.4130,-1.00000
26.4290,-1.00000
26.4460,-1.00000
26.4620,-1.00000
26.4790,-1.00000
26.4950,-1.00000
26.5120,-1.00000
26.5290,-1.00000
26.5460,-1.00000
26.5630,-1.00000
26.5790,-1.00000
26.5960,-1.00000
26.6140,-1.00000
26.6310,-1.00000
26.6470,-1.00000
26.6640,-1.00000
26.6810,-1.00000
26.6970,-1.00000
26.7140,-1.00000
26.7310,-1.00000
26.7480,-1.00000
26.7650,-1.00000
26.7820,-1.00000
26.7990,-1.00000
26.8150,-1.00000
26.8320,-1.00000
26.8500,-1.00000
26.8660,-1.00000
26.8820,-1.00000
26.8990,-1.00000
26.9160,-1.00000
26.9330,-1.00000
26.9500,-1.00000
26.9660,-1.00000
26.9830,-1.00000
27.0000,-1.00000
27.0170,-1.00000
27.0340,-1.00000
27.0510,-1.00000
27.0680,-1.00000
27.0840,-1.00000
27.1010,-1.00000
27.1180,-1.00000
27.1340,-1.00000
27.1500,-1.00000
27.1660,-1.00000
27.1830,-1.00000
27.2000,-1.00000
27.2160,-1.00000
27.2330,-1.00000
27.2500,-1.00000
27.2660,-1.00000
27.2840,-1.00000
27.3010,-1.00000
27.3180,-1.00000
27.3350,-1.00000
27.3510,-1.00000
27.3680,-1.00000
27.3850,-1.00000
27.4020,-1.00000
27.4190,-1.00000
27.4360,-1.00000
27.4520,-1.00000
27.4700,-1.00000
27.4860,-1.00000
27.5030,-1.00000
27.5190,-1.00000
27.5350,-1.00000
27.5520,-1.00000
27.5680,-1.00000
27.5840,-1.00000
27.6010,-1.00000
27.6180,-1.00000
27.6340,-1.00000
27.6520,-1.00000
27.6680,-1.00000
27.6850,-1.00000
27.7020,-1.00000
27.7200,-1.00000
27.7370,-1.00000
27.7540,-1.00000
27.7700,-1.00000
27.7870,-1.00000
27.8040,-1.00000
27.8220,-1.00000
27.8380,-1.00000
27.8540,-1.00000
27.8700,-1.00000
27.8870,-1.00000
27.9030,-1.00000
27.9200,-1.00000
27.9360,-1.00000
27.9530,-1.00000
27.9690,-1.00000
27.9850,-1.00000
28.0020,-1.00000
28.0180,-1.00000
28.0350,-1.00000
28.0520,-1.00000
28.0690,-1.00000
28.0860,-1.00000
28.1020,-1.00000
28.1190,-1.00000
28.1350,-1.00000
28.1510,-1.00000
28.1670,-1.00000
28.1830,-1.00000
28.2000,-1.00000
28.2170,-1.00000
28.2330,-1.00000
28.2490,-1.00000
28.2650,-1.00000
28.2810,-1.00000
28.2980,-1.00000
28.3150,-1.00000
28.3320,-1.00000
28.3480,-1.00000
28.3650,-1.00000
28.3820,-1.00000
28.3980,-1.00000
28.4150,-1.00000
28.4320,-1.00000
28.4480,-1.00000
28.4650,-1.00000
28.4820,-1.00000
28.4990,-1.00000
28.5150,-1.00000
28.5310,-1.00000
28.5480,-1.00000
28.5640,-1.00000
28.5800,-1.00000
28.5960,-1.00000
28.6120,-1.00000
28.6290,-1.00000
28.6450,-1.00000
28.6620,-1.00000
28.6790,-1.00000
28.6960,-1.00000
28.7130,-1.00000
28.7310,-1.00000
28.7470,-1.00000
28.7640,-1.00000
28.7800,-1.00000
28.7970,-1.00000
28.8130,-1.00000
28.8290,-1.00000
28.8460,-1.00000
28.8620,-1.00000
28.8790,-1.00000
28.8960,-1.00000
28.9120,-1.00000
28.9290,-1.00000
28.9460,-1.00000
28.9620,-1.00000
28.9790,-1.00000
28.9950,-1.00000
29.0110,-1.00000
29.0280,-1.00000
29.0450,-1.00000
29.0620,-1.00000
29.0790,-1.00000
29.0950,-1.00000
29.1120,-1.00000
29.1290,-1.00000
29.1460,-1.00000
29.1620,-1.00000
29.1790,-1.00000
29.1950,-1.00000
29.2120,-1.00000
29.2290,-1.00000
29.2450,-1.00000
29.2610,-1.00000
29.2780,-1.00000
29.2940,-1.00000
29.3110,-1.00000
29.3290,-1.00000
29.3460,-1.00000
29.3630,-1.00000
29.3800,-1.00000
29.3980,-1.00000
29.4140,-1.00000
29.4320,-1.00000
29.4480,-1.00000
29.4650,-1.00000
29.4820,-1.00000
29.4980,-1.00000
29.5140,-1.00000
29.5310,-1.00000
29.5470,-1.00000
29.5640,-1.00000
29.5800,-1.00000
29.5970,-1.00000
29.6140,-1.00000
29.6300,-1.00000
29.6460,-1.00000
29.6630,-1.00000
29.6790,-1.00000
29.6960,-1.00000
29.7140,-1.00000
29.7310,-1.00000
29.7470,-1.00000
29.7630,-1.00000
29.7800,-1.00000
29.7970,-1.00000
29.8130,-1.00000
29.8300,-1.00000
29.8470,-1.00000
29.8640,-1.00000
29.8810,-1.00000
29.8990,-1.00000
29.9170,-1.00000
29.9340,-1.00000
29.9500,-1.00000
29.9660,-1.00000
29.9830,-1.00000
30.0000,-1.00000
30.0170,-1.00000
